Title;Subtitle;Image;Author;Publication;Year;Month;Day;Tag;Reading_Time;Claps;Comment;url;Author_url
Did we find aliens in 2019?;Visualizing telemetry data for the Storm Area 51 event;1;Mapbox;maps for developers;2020;1;3;data;4;11;0;https://blog.mapbox.com/did-we-find-aliens-in-2019-3bd60428bbf1?source=tag_archive---------3-----------------------;https://blog.mapbox.com/@Mapbox?source=tag_archive---------3-----------------------
Data Visualization, let them wonder;Two concepts in designing powerful visualizations;1;Gustavo Hideo;Towards Data Science;2020;1;3;data;4;52;0;https://towardsdatascience.com/data-visualization-make-them-wonder-31a7a76f66df?source=tag_archive---------4-----------------------;https://towardsdatascience.com/@gustavohideo?source=tag_archive---------4-----------------------
NaN;Power BI fr den Einsatz von;1;Henrik Massow;NaN;2020;1;3;data;5;3;0;https://medium.com/@henrikmassow/mehr-power-in-power-bi-with-python-i-5d841c64011a?source=tag_archive---------5-----------------------;https://medium.com/@henrikmassow?source=tag_archive---------5-----------------------
Are You Collecting the Right Data?;Why starting with the algorithm (and not the data) can lead to;1;Michael Thomas;Towards Data Science;2020;1;3;data;2;16;0;https://towardsdatascience.com/are-you-collecting-the-right-data-f4caa6e47f09?source=tag_archive---------6-----------------------;https://towardsdatascience.com/@mike-ketchbrook?source=tag_archive---------6-----------------------
Apache Airflow is Fun For Data Engineer!;Implementation Apache Airflow in Tunaiku;1;Salim Masagus;Tunaiku Tech;2020;1;3;data;4;51;0;https://medium.com/tunaiku-tech/apache-airflow-is-fun-for-data-engineer-b9b0b45a2550?source=tag_archive---------7-----------------------;https://medium.com/@salimmasagua01?source=tag_archive---------7-----------------------
Improving Our Population FactFinder Data Pipeline;NaN;1;Matt Gardner;NYC Planning Digital;2020;1;3;data;4;20;0;https://medium.com/nyc-planning-digital/improving-our-population-factfinder-data-pipeline-5bd7befa0b51?source=tag_archive---------8-----------------------;https://medium.com/@WMattGardner?source=tag_archive---------8-----------------------
Dashboarding in early-stage startup: learnings from 3 years of experimentation.;NaN;1;Alexandre Laloo;Everoad;2020;1;3;data;6;751;0;https://medium.com/everoad/dashboarding-in-early-stage-startup-learnings-from-3-years-of-experimentation-d37a400c6c8f?source=tag_archive---------9-----------------------;https://medium.com/@alexandre.laloo?source=tag_archive---------9-----------------------
Monitoring Your Sensitive Data for SOC 2 Compliance;NaN;1;Mick Lynch;privata-ai;2020;1;3;data;4;29;0;https://medium.com/privata-ai/monitoring-your-sensitive-data-for-soc-2-compliance-dc7131efe9cf?source=tag_archive---------10-----------------------;https://medium.com/@micklynch_6905?source=tag_archive---------10-----------------------
Is There Really a Problem with Bias in Algorithms and AI in FinTech, Or is the Real Culprit Biased Data?;NaN;1;Dara Tarkowski;Data Driven Investor;2020;1;3;data;6;32;0;https://medium.com/datadriveninvestor/is-there-really-a-problem-with-bias-in-algorithms-and-ai-in-fintech-or-is-the-real-culprit-biased-c788d2d54349?source=tag_archive---------11-----------------------;https://medium.com/@daratarkowski?source=tag_archive---------11-----------------------
What is the difference between a DMP and a CDP?;NaN;1;Simon;NaN;2020;1;3;data;7;0;0;https://medium.com/@SimskiT/what-is-the-difference-between-a-dmp-and-a-cdp-f33d540bd379?source=tag_archive---------12-----------------------;https://medium.com/@SimskiT?source=tag_archive---------12-----------------------
Personal Data Ownership: The Case for The Data Reformation;NaN;1;Michael Velasco;NaN;2020;1;3;data;8;0;0;https://medium.com/@mvelasco_63227/personal-data-ownership-the-case-for-the-data-reformation-bc3d1a36e5ff?source=tag_archive---------13-----------------------;https://medium.com/@mvelasco_63227?source=tag_archive---------13-----------------------
How to start with data science in 2020?;Year 2019 was full of data science experiences for me, therefore I would like to share;1;Wiktor Fedu ;NaN;2020;1;3;data;3;4;0;https://medium.com/@fwiktor/how-to-start-with-data-science-in-2020-fdea0e3dd0b?source=tag_archive---------14-----------------------;https://medium.com/@fwiktor?source=tag_archive---------14-----------------------
Predictions for 2020: AI-Driven Analytics To Be The Center-Piece For CxOs To Drive Evidence-Based Decision-Making;NaN;1;Arjun Kulkarni;Cuddle.ai;2020;1;3;data;4;17;0;https://medium.com/cuddle-ai/predictions-for-2020-ai-driven-analytics-to-be-the-center-piece-for-cxos-to-drive-evidence-based-4c4a846ee999?source=tag_archive---------15-----------------------;https://medium.com/@arjun.kulkarni?source=tag_archive---------15-----------------------
Blockchain is the key solution for SME?;Reviewing and compile blockchain industry topic, updating market references and research;1;Blockchain Project Research Study;CollaboGate Research Blockchain and Technology Laboratory;2020;1;3;data;2;1;0;https://medium.com/collabogate-research-group-in-tokyo/blockchain-is-the-key-solution-fo-3f6928321715?source=tag_archive---------16-----------------------;https://medium.com/@kuriharan?source=tag_archive---------16-----------------------
How To Fight Ransomware With Tape Backup | Zmanda Blogs;NaN;1;Zmanda;Zmanda;2020;1;3;data;4;0;0;https://medium.com/zmanda/how-to-fight-ransomware-with-tape-backup-zmanda-blogs-768751fa848f?source=tag_archive---------17-----------------------;https://medium.com/@zmanda?source=tag_archive---------17-----------------------
Big Data brings Fear & Joy into the Twilight Zone;NaN;1;JoAnn Rolle, Ph.d.;NaN;2020;1;3;data;2;0;0;https://medium.com/@jdrolle/big-data-brings-fear-joy-into-the-twilight-zone-70672d410ad3?source=tag_archive---------18-----------------------;https://medium.com/@jdrolle?source=tag_archive---------18-----------------------
Can IoT platforms successfully reduce the cost of data collection at scale to ensure commercial success?;NaN;1;AND Technology Research;NaN;2020;1;3;data;2;0;0;https://medium.com/@ANDTechnologyResearch/can-iot-platforms-successfully-reduce-the-cost-of-data-collection-at-scale-to-ensure-commercial-3493361cef67?source=tag_archive---------19-----------------------;https://medium.com/@ANDTechnologyResearch?source=tag_archive---------19-----------------------
Happy birthday, Bitcoin. Hello world, Nym Mixnet;On the 11th anniversary of the mining of the first;1;Nym;nymtech;2020;1;4;data;6;210;0;https://medium.com/nymtech/happy-birthday-bitcoin-hello-world-nym-mixnet-600cc7539190?source=tag_archive---------0-----------------------;https://medium.com/@nymtech?source=tag_archive---------0-----------------------
Blockchain logistics system helps more effective transportation?;NaN;1;Blockchain Project Research Study;CollaboGate Research Blockchain and Technology Laboratory;2020;1;4;data;2;0;0;https://medium.com/collabogate-research-group-in-tokyo/blockchain-logistics-system-helps-more-effective-transportation-fe7a8bb73b81?source=tag_archive---------1-----------------------;https://medium.com/@kuriharan?source=tag_archive---------1-----------------------
Google Earth et imagerie satellite font voyager dans le temps (et lurbanisation de lAisne);NaN;1;Christophe Le-Bas;NaN;2020;1;4;data;5;0;0;https://medium.com/@christophe-lebas/google-earth-et-imagerie-satellite-font-voyager-dans-le-temps-et-lurbanisation-de-l-aisne-3244a29d5a1?source=tag_archive---------2-----------------------;https://medium.com/@christophe-lebas?source=tag_archive---------2-----------------------
Indias Control on NRI Data;Let us not remain under a notion that India has control on internet over its soil. Let us not think that we;1;N K Mathur;NaN;2020;1;4;data;4;0;0;https://medium.com/@nkm.mathur/indias-control-on-nri-data-ac18798b3736?source=tag_archive---------3-----------------------;https://medium.com/@nkm.mathur?source=tag_archive---------3-----------------------
